nct_id,num_drugs,has_immuno,has_chemo,has_targeted,num_genes,has_biomarker,phase,sponsor_category
NCT05673200,7,1,1,0,0,0,,Academic
NCT06165900,2,0,0,0,0,0,,Academic
NCT03364400,1,0,0,0,0,0,,Other
NCT03057600,2,0,1,0,0,0,,Other
NCT01641406,3,0,0,0,0,0,,Other
NCT04335006,3,0,0,0,0,0,,Other
NCT05234606,3,1,0,0,0,0,,Other
NCT04152499,1,0,0,0,0,0,,Other
NCT01650506,2,0,0,0,0,0,,Academic
NCT06182306,1,0,0,0,0,0,,Other
NCT01818999,2,0,0,0,0,0,,Academic
NCT04450706,2,0,0,0,0,0,,Academic
NCT05029999,3,0,0,0,0,0,,Academic
NCT04954599,3,0,1,0,0,0,,Academic
NCT07029399,1,0,0,0,0,0,,Other
NCT05368506,1,0,0,0,0,0,,Academic
NCT06382142,5,0,0,0,0,0,,Other
NCT05582499,17,0,1,1,0,0,,Academic
NCT05954442,2,0,0,0,0,0,,Academic
NCT02583542,2,0,0,0,0,0,,Academic
NCT07016399,12,1,1,0,0,0,,Other
NCT06851299,3,0,0,0,0,0,,Academic
NCT02732119,3,0,0,0,0,0,,Industry
NCT02539017,2,0,0,0,0,0,,Academic
NCT05455619,1,0,0,0,0,0,,Other
NCT02485119,1,0,0,0,0,0,,Other
NCT06819319,1,0,0,0,0,0,,Academic
NCT06476119,2,0,0,0,0,0,,Academic
NCT01624441,3,0,0,0,0,0,,Academic
NCT02001519,1,0,0,0,0,0,,Other
NCT05720117,1,0,0,0,0,0,,Other
NCT04225117,2,1,0,0,0,0,,Other
NCT01083641,1,0,0,0,0,0,,Academic
NCT04303741,3,0,0,0,0,0,,Academic
NCT02455141,3,0,0,0,0,0,,Academic
NCT01898117,4,0,1,0,0,0,,Academic
NCT06666517,3,0,0,0,0,0,,Academic
NCT05068141,2,0,0,0,0,0,,Other
NCT05101096,1,0,0,0,0,0,,Other
NCT04424641,1,0,0,0,0,0,,Other
NCT01931163,1,0,0,0,0,0,,Other
NCT04191135,4,1,1,1,0,0,,Other
NCT03164863,1,0,0,0,0,0,,Other
NCT02018458,2,0,0,0,0,0,,Academic
NCT04626635,5,0,0,1,0,0,,Other
NCT03821935,2,0,0,0,0,0,,Other
NCT03326258,5,1,0,0,0,0,,Academic
NCT02451735,2,0,0,0,0,0,,Academic
NCT05069935,5,0,0,0,0,0,,Other
NCT04225858,1,0,0,0,0,0,,Academic
NCT06797635,9,1,1,1,0,0,,Other
NCT06604858,3,1,1,0,0,0,,Other
NCT03855358,1,0,0,0,0,0,,Other
NCT02806258,2,0,0,0,0,0,,Academic
NCT07000396,0,0,0,0,0,0,,Academic
NCT04712396,2,0,0,0,0,0,,Industry
NCT03794596,3,0,0,0,0,0,,Other
NCT01069796,3,0,1,1,0,0,,Other
NCT06590558,7,0,0,0,0,0,,Academic
NCT02315196,7,0,1,0,0,0,,Academic
NCT02985658,3,0,1,0,0,0,,Academic
NCT01276496,4,0,1,0,0,0,,Academic
NCT01848834,1,1,0,0,0,0,,Other
NCT06167317,2,0,0,0,0,0,,Other
NCT03358017,3,0,0,0,0,0,,Academic
NCT06938724,1,0,0,0,0,0,,Other
NCT05565417,2,0,0,0,0,0,,Other
NCT02826434,3,0,0,0,0,0,,Academic
NCT03092934,1,0,0,0,0,0,,Other
NCT06885424,1,0,0,0,0,0,,Other
NCT00540358,2,0,0,0,0,0,,Other
NCT02926196,1,0,0,0,0,0,,Other
NCT03184558,1,0,0,0,0,0,,Other
NCT05455658,2,0,0,0,0,0,,Academic
NCT02375958,1,0,0,0,0,0,,Industry
NCT02299635,3,0,0,0,0,0,,Industry
NCT01216124,1,0,0,0,0,0,,Academic
NCT00516724,6,0,1,0,0,0,,Industry
NCT03267316,6,0,1,0,0,0,,Other
NCT03667716,2,0,0,0,0,0,,Other
NCT01147016,7,0,1,0,0,0,,Academic
NCT02694224,4,0,1,0,0,0,,Other
NCT06508216,2,0,0,0,0,0,,Other
NCT05620134,3,1,0,0,0,0,,Other
NCT00491816,1,0,0,0,0,0,,Academic
NCT02978716,3,0,1,0,0,0,,Other
NCT05807516,1,0,0,0,0,0,,Academic
NCT04677816,3,0,0,0,0,0,,Academic
NCT06380816,1,0,0,0,0,0,,Other
NCT03498716,4,1,1,0,0,0,,Industry
NCT04289935,1,0,0,0,0,0,,Other
NCT06299163,1,0,0,0,0,0,,Other
NCT01495663,1,0,0,0,0,0,,Other
NCT01818063,5,0,1,0,0,0,,Academic
NCT03107663,1,0,0,0,0,0,,Other
NCT02347163,1,0,0,0,0,0,,Academic
NCT04083963,4,0,1,0,0,0,,Academic
NCT00739063,1,0,0,0,0,0,,Other
NCT06962163,1,0,0,0,0,0,,Other
NCT01431196,1,0,0,0,0,0,,Other
NCT06685796,3,0,0,0,0,0,,Other
NCT05377996,1,0,0,0,0,0,,Other
NCT05383196,2,0,1,0,0,0,,Other
NCT06538896,2,0,0,0,0,0,,Academic
NCT02567396,3,0,0,0,0,0,,Academic
NCT03594396,2,0,0,1,0,0,,Academic
NCT04129996,1,0,0,0,0,0,,Academic
NCT01319539,4,0,0,0,0,0,,Academic
NCT04135586,2,0,0,0,0,0,,Other
NCT02605486,2,0,0,0,0,0,,Other
NCT03876886,5,0,1,0,0,0,,Other
NCT03316586,2,1,0,0,0,0,,Academic
NCT04537286,1,0,0,0,0,0,,Academic
NCT04320030,1,0,0,0,0,0,,Other
NCT05670925,1,0,0,0,0,0,,Academic
NCT02362230,1,0,0,0,0,0,,Academic
NCT02531425,1,0,0,0,0,0,,Other
NCT03941730,5,0,0,0,0,0,,Other
NCT06606730,2,1,0,0,0,0,,Other
NCT01145430,4,0,0,0,0,0,,Academic
NCT04136782,2,0,0,0,0,0,,Academic
NCT03735082,3,0,1,0,0,0,,Other
NCT02000882,3,0,0,1,0,0,,Other
NCT04455620,1,0,0,0,0,0,,Other
NCT05333874,2,0,0,0,0,0,,Academic
NCT06926920,1,0,0,0,0,0,,Other
NCT05834582,2,0,0,0,0,0,,Academic
NCT06672120,1,0,0,0,0,0,,Academic
NCT02413320,5,0,1,0,0,0,,Other
NCT04105582,1,0,0,0,0,0,,Other
NCT05770531,5,0,0,0,0,0,,Other
NCT05868226,4,0,0,0,0,0,,Other
NCT01528826,1,0,0,0,0,0,,Academic
NCT02833766,1,0,0,0,0,0,,Other
NCT03719326,4,0,0,0,0,0,,Other
NCT02535026,0,0,0,0,0,0,,Industry
NCT03932526,2,0,0,0,0,0,,Academic
NCT05686720,1,0,0,0,0,0,,Academic
NCT04613674,2,0,0,0,0,0,,Other
NCT00479674,3,0,1,1,0,0,,Academic
NCT02464774,4,0,0,0,0,0,,Other
NCT06085274,1,0,0,0,0,0,,Academic
NCT02954874,7,1,0,0,0,0,,Academic
NCT03539965,0,0,0,0,0,0,,Other
NCT04595565,4,0,1,0,0,0,,Other
NCT05115474,1,0,0,0,0,0,,Academic
NCT05318274,1,0,0,0,0,0,,Other
NCT02622074,6,1,1,0,0,0,,Other
NCT05107674,2,0,1,0,0,0,,Other
NCT05933265,3,0,0,1,0,0,,Other
NCT01251874,6,0,1,0,0,0,,Academic
NCT05062174,2,0,0,0,0,0,,Academic
NCT07062965,4,0,0,0,0,0,,Industry
NCT03102320,3,0,1,0,0,0,,Other
NCT04464174,5,0,1,0,0,0,,Other
NCT07012720,1,0,0,0,0,0,,Academic
NCT06371274,2,0,0,0,0,0,,Academic
NCT06087120,0,0,0,0,0,0,,Other
NCT03567720,5,1,0,0,0,0,,Other
NCT02266420,1,0,0,0,0,0,,Other
NCT02348320,1,0,0,0,0,0,,Academic
NCT06799065,1,0,0,0,0,0,,Other
NCT01337765,1,0,0,0,0,0,,Industry
NCT01201265,3,0,1,1,0,0,,Industry
NCT02576665,2,0,0,0,0,0,,Other
NCT04959474,7,0,0,0,0,0,,Academic
NCT03090165,3,0,0,0,0,0,,Other
NCT06393374,3,1,0,0,0,0,,Other
NCT03575065,1,0,0,0,0,0,,Other
NCT03175666,18,0,1,1,0,0,,Other
NCT01112826,1,0,0,0,0,0,,Academic
NCT06418126,7,0,0,0,0,0,,Other
NCT05491226,3,1,0,0,0,0,,Other
NCT05485766,5,1,1,1,0,0,,Academic
NCT01347866,4,0,0,0,0,0,,Industry
NCT06786026,3,0,0,1,0,0,,Academic
NCT05113966,2,0,0,0,0,0,,Other
NCT05756166,8,1,0,0,0,0,,Academic
NCT05325866,1,0,0,0,0,0,,Other
NCT03355066,1,0,0,0,0,0,,Other
NCT05684965,1,0,0,0,0,0,,Other
NCT05539365,6,1,0,0,0,0,,Academic
NCT06586866,1,0,0,0,0,0,,Other
NCT01576666,2,0,0,0,0,0,,Industry
NCT01514565,0,0,0,0,0,0,,Academic
NCT06328465,1,0,0,0,0,0,,Academic
NCT06744465,1,0,0,0,0,0,,Academic
NCT03518242,4,0,0,0,0,0,,Other
NCT06700070,1,0,0,0,0,0,,Other
NCT04739670,4,1,1,1,0,0,,Other
NCT05776875,3,0,0,1,0,0,,Academic
NCT04491942,3,0,1,0,0,0,,Academic
NCT01815242,3,0,1,0,0,0,,Other
NCT04787042,3,1,0,0,0,0,,Other
NCT06519370,5,0,0,0,0,0,,Other
NCT03542175,2,0,0,0,0,0,,Other
NCT06829199,9,1,1,0,0,0,,Other
NCT01276899,2,0,0,0,0,0,,Academic
NCT04745975,6,0,0,0,0,0,,Academic
NCT02866149,3,0,0,0,0,0,,Other
NCT06270706,2,1,0,0,0,0,,Other
NCT06078670,1,0,0,0,0,0,,Academic
NCT02302742,0,0,0,0,0,0,,Academic
NCT05957042,1,0,0,0,0,0,,Other
NCT02593175,3,0,1,0,0,0,,Other
NCT00930930,5,0,1,0,0,0,,Other
NCT05067530,3,0,1,0,0,0,,Academic
NCT03012230,3,1,0,0,0,0,,Other
NCT05233696,4,1,1,0,0,0,,Academic
NCT03729596,1,0,0,0,0,0,,Other
NCT05177796,6,1,1,0,0,0,,Other
NCT02203513,1,0,0,0,0,0,,Academic
NCT04817813,0,0,0,0,0,0,,Academic
NCT03958136,3,0,0,0,0,0,,Other
NCT04234113,2,1,0,0,0,0,,Other
NCT03343613,2,0,0,0,0,0,,Other
NCT05747313,1,0,0,0,0,0,,Academic
NCT03829436,4,0,0,0,0,0,,Other
NCT00600249,2,0,1,0,0,0,,Other
NCT06057636,2,0,0,0,0,0,,Academic
NCT05112536,6,0,1,0,0,0,,Other
NCT03154749,1,0,0,0,0,0,,Academic
NCT01623349,2,0,0,0,0,0,,Academic
NCT01151449,2,0,0,0,0,0,,Academic
NCT06993506,1,0,0,0,0,0,,Academic
NCT04674306,2,0,0,0,0,0,,Other
NCT00674206,2,0,0,0,0,0,,Academic
NCT02685306,2,0,0,0,0,0,,Other
NCT04333706,3,0,0,0,0,0,,Academic
NCT05438706,4,0,1,0,0,0,,Academic
NCT05215106,1,0,0,0,0,0,,Other
NCT02125006,1,0,0,0,0,0,,Academic
NCT01918306,5,0,1,0,0,0,,Other
NCT04441099,1,0,0,0,0,0,,Other
NCT05007106,12,1,1,1,0,0,,Other
NCT06798506,0,0,0,0,0,0,,Academic
NCT03167619,2,0,0,0,0,0,,Academic
NCT06827613,2,0,0,0,0,0,,Other
NCT06827236,2,0,0,0,0,0,,Other
NCT00892736,3,0,0,0,0,0,,Academic
NCT05999149,2,0,0,0,0,0,,Academic
NCT04468113,1,0,0,0,0,0,,Other
NCT00998036,3,0,1,0,0,0,,Academic
NCT03251313,4,0,0,0,0,0,,Academic
NCT03800836,5,1,1,0,0,0,,Industry
NCT02035813,2,0,0,0,0,0,,Other
NCT04485013,7,1,0,0,0,0,,Other
NCT04345913,6,0,0,0,0,0,,Academic
NCT06202313,2,0,0,0,0,0,,Academic
NCT01150513,2,0,0,0,0,0,,Other
NCT02498613,5,0,0,1,0,0,,Academic
NCT05250336,1,0,0,0,0,0,,Academic
NCT06876636,1,0,0,0,0,0,,Academic
NCT06505018,1,0,0,0,0,0,,Other
NCT05866432,1,0,0,0,0,0,,Academic
NCT06351332,3,1,1,0,0,0,,Other
NCT01451632,3,0,0,0,0,0,,Other
NCT00630032,5,0,1,0,0,0,,Other
NCT02531932,2,0,1,0,0,0,,Other
NCT03808337,2,0,0,0,0,0,,Other
NCT05629585,4,1,0,0,0,0,,Industry
NCT01884285,6,0,0,0,0,0,,Industry
NCT03121352,3,1,1,0,0,0,,Other
NCT04958785,4,0,1,0,0,0,,Other
NCT03387085,18,0,1,1,0,0,,Other
NCT02661100,3,1,0,0,0,0,,Other
NCT05556200,2,0,0,0,0,0,,Academic
NCT03907800,3,0,1,0,0,0,,Academic
NCT03549000,3,0,0,0,0,0,,Industry
NCT03095352,3,1,1,1,0,0,,Other
NCT04193059,7,0,1,1,0,0,,Academic
NCT05809752,1,0,0,0,0,0,,Academic
NCT01631552,1,0,0,0,0,0,,Other
NCT06966700,10,1,1,1,0,0,,Other
NCT04304352,3,0,0,0,0,0,,Academic
NCT02783300,2,1,0,0,0,0,,Other
NCT01075100,2,0,1,0,0,0,,Other
NCT00938652,2,0,0,0,0,0,,Other
NCT02130700,2,0,0,0,0,0,,Other
NCT04986852,1,0,0,0,0,0,,Other
NCT05877859,0,0,0,0,0,0,,Academic
NCT06431100,1,0,0,0,0,0,,Other
NCT05749588,12,0,0,0,0,0,,Academic
NCT03251378,1,0,0,0,0,0,,Other
NCT03918278,7,1,1,0,0,0,,Other
NCT06367088,1,0,0,0,0,0,,Academic
NCT04303988,3,0,0,1,0,0,,Academic
NCT04711109,3,0,0,0,0,0,,Other
NCT00707707,2,0,1,0,0,0,,Industry
NCT04254107,3,0,0,0,0,0,,Other
NCT03920488,0,0,0,0,0,0,,Academic
NCT06889688,2,0,0,0,0,0,,Academic
NCT06318507,1,0,0,0,0,0,,Other
NCT03517488,1,0,0,0,0,0,,Other
NCT05760378,3,0,0,0,0,0,,Academic
NCT02264678,8,0,0,0,0,0,,Industry
NCT06950671,0,0,0,0,0,0,,Other
NCT01672671,1,0,0,0,0,0,,Other
NCT03036488,8,1,1,0,0,0,,Other
NCT05099978,1,0,0,0,0,0,,Other
NCT05219578,1,0,0,0,0,0,,Other
NCT03504488,2,0,0,0,0,0,,Other
NCT05302778,0,0,0,0,0,0,,Academic
NCT02353988,2,0,0,0,0,0,,Academic
NCT02301988,3,0,1,0,0,0,,Other
NCT03872388,2,0,0,0,0,0,,Other
NCT00463788,2,0,1,0,0,0,,Other
NCT05145907,1,0,0,0,0,0,,Other
NCT05812807,6,1,0,0,0,0,,Other
NCT06365788,2,0,0,0,0,0,,Other
NCT06682793,2,0,0,0,0,0,,Other
NCT03232593,1,1,0,0,0,0,,Industry
NCT05891171,5,0,0,0,0,0,,Other
NCT03915678,6,0,0,0,0,0,,Other
NCT04722978,2,0,0,0,0,0,,Academic
NCT00834678,3,0,0,0,0,0,,Academic
NCT02403271,2,0,0,0,0,0,,Other
NCT04879888,1,0,0,0,0,0,,Other
NCT04771871,4,0,1,0,0,0,,Academic
NCT01642771,2,0,0,0,0,0,,Other
NCT04180371,2,1,0,0,0,0,,Other
NCT04498793,5,0,0,0,0,0,,Academic
NCT05244993,3,0,0,0,0,0,,Academic
NCT03740893,3,0,0,1,0,0,,Academic
NCT06110793,3,0,0,0,0,0,,Other
NCT04320693,1,0,0,0,0,0,,Other
NCT03045393,1,0,0,0,0,0,,Academic
NCT00472693,1,0,0,0,0,0,,Other
NCT04185311,3,1,0,0,0,0,,Other
NCT04139993,1,0,0,0,0,0,,Other
NCT01857193,3,0,0,0,0,0,,Industry
NCT04427293,2,1,0,0,0,0,,Academic
NCT06231693,1,0,0,0,0,0,,Industry
NCT02682693,7,0,1,1,0,0,,Other
NCT03363893,2,0,0,0,0,0,,Other
NCT04039893,4,0,0,0,0,0,,Other
NCT05131893,10,0,1,1,0,0,,Academic
NCT02449993,1,0,0,0,0,0,,Other
NCT06894771,2,1,0,0,0,0,,Other
NCT03609671,2,0,0,0,0,0,,Other
NCT04913571,2,0,0,0,0,0,,Academic
NCT03519178,3,0,0,0,0,0,,Industry
NCT05475678,2,0,0,0,0,0,,Other
NCT03401385,3,0,0,0,0,0,,Other
NCT06955156,1,0,0,0,0,0,,Other
NCT03205761,1,0,0,1,0,0,,Other
NCT06067061,1,0,0,0,0,0,,Other
NCT03201861,2,0,0,0,0,0,,Academic
NCT04468061,2,1,0,0,0,0,,Academic
NCT00640861,7,0,0,0,0,0,,Other
NCT01920061,4,0,1,0,0,0,,Industry
NCT07021261,2,0,0,0,0,0,,Academic
NCT04836156,2,0,0,0,0,0,,Academic
NCT02411656,2,1,0,0,0,0,,Other
NCT02038699,1,0,0,0,0,0,,Other
NCT05382299,5,0,1,0,0,0,,Other
NCT02221999,4,0,1,0,0,0,,Academic
NCT04138719,2,0,0,0,0,0,,Academic
NCT03805399,7,0,0,0,0,0,,Academic
NCT06439771,1,0,0,0,0,0,,Other
NCT00022516,2,0,0,0,0,0,,Other
NCT01777932,0,0,0,0,0,0,,Industry
NCT02639832,1,0,0,0,0,0,,Other
NCT00813956,1,0,0,0,0,0,,Other
NCT01395056,0,0,0,0,0,0,,Academic
NCT05768932,3,0,1,0,0,0,,Other
NCT06342037,3,1,0,0,0,0,,Academic
NCT01234532,4,0,0,0,0,0,,Academic
NCT05035745,2,0,0,0,0,0,,Academic
NCT04634747,1,0,0,0,0,0,,Other
NCT02401347,1,0,0,0,0,0,,Other
NCT04099277,2,1,0,0,0,0,,Other
NCT02834247,2,1,0,0,0,0,,Other
NCT02032277,7,0,1,0,0,0,,Other
NCT02595905,4,0,1,0,0,0,,Academic
NCT05093387,3,1,1,0,0,0,,Academic
NCT02641847,5,0,1,0,0,0,,Academic
NCT03225547,2,1,0,0,0,0,,Academic
NCT02648477,6,1,0,0,0,0,,Other
NCT05570253,3,0,0,0,0,0,,Other
NCT04266353,1,0,0,0,0,0,,Academic
NCT04251533,3,0,0,0,0,0,,Industry
NCT06684054,1,0,0,0,0,0,,Academic
NCT03925233,29,0,1,1,0,0,,Academic
NCT06431633,4,0,1,0,0,0,,Other
NCT04119154,1,0,0,0,0,0,,Other
NCT00576654,4,0,0,0,0,0,,Academic
NCT03394287,2,0,0,0,0,0,,Academic
NCT02547987,2,0,1,0,0,0,,Other
NCT06387628,4,0,0,0,0,0,,Academic
NCT06908928,2,0,0,0,0,0,,Other
NCT04890028,1,0,0,0,0,0,,Other
NCT05746728,2,0,0,0,0,0,,Other
NCT05111561,6,0,0,0,0,0,,Academic
NCT03145961,1,1,0,0,0,0,,Academic
NCT02934828,2,0,0,0,0,0,,Other
NCT01936961,2,0,0,0,0,0,,Other
NCT06965361,2,0,1,0,0,0,,Academic
NCT03756298,2,1,0,0,0,0,,Other
NCT05203445,2,1,0,1,0,0,,Other
NCT04683445,6,1,0,1,0,0,,Academic
NCT03396445,5,1,1,0,0,0,,Other
NCT02543645,1,0,0,0,0,0,,Other
NCT03752398,2,0,0,0,0,0,,Other
NCT03348098,2,0,1,0,0,0,,Academic
NCT03961698,4,1,0,1,0,0,,Other
NCT03881605,1,0,0,0,0,0,,Other
NCT05681728,4,1,1,0,0,0,,Academic
NCT04148911,2,1,0,0,0,0,,Industry
NCT05692661,1,0,0,0,0,0,,Other
NCT07045311,2,0,0,0,0,0,,Other
NCT00897728,1,0,0,0,0,0,,Other
NCT04610528,2,0,0,0,0,0,,Other
NCT02341911,2,0,0,0,0,0,,Academic
NCT01216111,2,0,0,0,0,0,,Academic
NCT03775928,2,0,0,0,0,0,,Academic
NCT00246571,2,0,0,0,0,0,,Industry
NCT03123211,1,0,0,0,0,0,,Other
NCT03812393,1,0,0,0,0,0,,Other
NCT04486911,1,0,0,0,0,0,,Academic
NCT02482311,1,0,0,0,0,0,,Industry
NCT03164993,4,1,0,0,0,0,,Academic
NCT05071911,1,0,0,0,0,0,,Other
NCT04268693,1,0,0,0,0,0,,Academic
NCT06781983,1,0,0,0,0,0,,Other
NCT03018405,1,0,0,0,0,0,,Other
NCT05660083,1,0,0,0,0,0,,Academic
NCT06963905,3,1,0,0,0,0,,Academic
NCT04790305,1,0,0,0,0,0,,Academic
NCT06451497,1,0,0,0,0,0,,Other
NCT03586297,0,0,0,0,0,0,,Other
NCT03330847,3,0,0,0,0,0,,Industry
NCT02511847,1,0,0,0,0,0,,Academic
NCT04639245,5,1,0,0,0,0,,Other
NCT04348747,2,1,0,0,0,0,,Academic
NCT03654547,1,0,0,0,0,0,,Other
NCT04145947,0,0,0,0,0,0,,Academic
NCT06586047,1,0,0,0,0,0,,Other
NCT05001347,1,0,0,0,0,0,,Other
NCT02983045,4,0,0,0,0,0,,Other
NCT05078047,1,0,0,0,0,0,,Other
NCT05192798,3,0,0,1,0,0,,Academic
NCT00448305,3,0,1,0,0,0,,Other
NCT06492005,2,0,0,0,0,0,,Other
NCT06632405,3,0,0,0,0,0,,Academic
NCT03872505,4,0,1,0,0,0,,Other
NCT03623945,1,0,0,0,0,0,,Other
NCT03330405,4,0,0,0,0,0,,Industry
NCT05498597,1,0,0,0,0,0,,Other
NCT04676997,4,0,0,0,0,0,,Academic
NCT05746897,2,0,0,0,0,0,,Other
NCT06176261,1,0,0,0,0,0,,Other
NCT03004183,4,1,0,0,0,0,,Academic
NCT06610097,1,0,0,0,0,0,,Other
NCT06710197,1,0,0,0,0,0,,Academic
NCT03601897,2,0,1,0,0,0,,Other
NCT04574583,4,0,0,0,0,0,,Academic
NCT01009983,5,0,1,0,0,0,,Academic
NCT04835597,2,0,0,0,0,0,,Other
NCT06318897,5,1,1,0,0,0,,Other
NCT05058183,1,0,0,0,0,0,,Other
NCT04158583,1,0,0,0,0,0,,Industry
NCT00679783,1,0,0,0,0,0,,Industry
NCT03101683,1,0,0,0,0,0,,Other
NCT06782698,2,0,0,0,0,0,,Academic
NCT02422498,3,0,1,0,0,0,,Other
NCT04248998,3,0,0,0,0,0,,Other
NCT06401005,1,0,0,0,0,0,,Academic
NCT02183805,1,0,0,0,0,0,,Academic
NCT01195298,1,0,0,0,0,0,,Other
NCT02129205,2,0,0,0,0,0,,Industry
NCT03424005,19,1,0,1,0,0,,Industry
NCT04213898,1,0,0,0,0,0,,Academic
NCT04405505,3,0,0,0,0,0,,Other
NCT06616987,1,0,0,0,0,0,,Other
NCT03165487,2,0,0,0,0,0,,Academic
NCT02670577,0,0,0,0,0,0,,Other
NCT05714553,4,1,1,0,0,0,,Other
NCT01155453,2,0,0,0,0,0,,Industry
NCT02580747,1,0,0,0,0,0,,Academic
NCT03106077,1,0,0,0,0,0,,Other
NCT06833853,0,0,0,0,0,0,,Other
NCT03151447,1,0,0,0,0,0,,Academic
NCT01770353,2,0,0,0,0,0,,Other
NCT04133077,1,0,0,0,0,0,,Other
NCT03876951,1,0,0,0,0,0,,Other
NCT04638751,4,0,0,0,0,0,,Other
NCT06709651,0,0,0,0,0,0,,Academic
NCT05071677,3,0,0,0,0,0,,Other
NCT06731153,3,0,0,0,0,0,,Academic
NCT02744053,4,0,0,0,0,0,,Other
NCT00130533,1,0,0,0,0,0,,Other
NCT03821454,2,0,0,0,0,0,,Academic
NCT03911453,1,0,0,0,0,0,,Academic
NCT01939054,3,0,1,0,0,0,,Other
NCT04418154,4,0,0,0,0,0,,Academic
NCT02368951,1,0,0,0,0,0,,Other
NCT06396754,1,0,0,0,0,0,,Academic
NCT06162351,1,0,0,0,0,0,,Other
NCT00717951,1,0,0,0,0,0,,Other
NCT04975451,1,0,0,0,0,0,,Other
NCT01596751,2,0,0,0,0,0,,Other
NCT05867251,8,0,1,0,0,0,,Other
NCT01876251,5,0,1,0,0,0,,Industry
NCT05253053,3,0,0,0,0,0,,Other
NCT06435351,2,0,0,0,0,0,,Academic
NCT05274451,1,0,0,0,0,0,,Other
NCT02839954,1,0,0,0,0,0,,Other
NCT07011654,2,0,0,0,0,0,,Other
NCT06841354,7,1,1,0,0,0,,Other
NCT02089854,1,0,0,0,0,0,,Academic
NCT03915951,2,0,0,0,0,0,,Industry
NCT05633654,3,1,0,0,0,0,,Other
NCT03096054,1,0,0,0,0,0,,Other
NCT04909554,0,0,0,0,0,0,,Academic
NCT06793553,1,0,0,0,0,0,,Other
NCT06143553,6,0,0,0,0,0,,Other
NCT03254654,2,0,0,0,0,0,,Academic
NCT00951054,1,0,0,0,0,0,,Other
NCT05420454,11,0,1,1,0,0,,Academic
NCT04101851,1,0,0,0,0,0,,Other
NCT07015853,3,1,0,0,0,0,,Other
NCT03193853,2,0,0,0,0,0,,Other
NCT03454451,6,0,0,0,0,0,,Other
NCT03789851,1,0,0,0,0,0,,Academic
NCT04142554,1,0,0,0,0,0,,Other
NCT06498154,1,0,0,0,0,0,,Academic
NCT05212454,1,0,0,0,0,0,,Academic
NCT03983954,2,0,0,0,0,0,,Other
NCT01091454,2,0,1,0,0,0,,Other
NCT05403554,4,0,1,0,0,0,,Other
NCT03719833,0,0,0,0,0,0,,Academic
